,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
22-05-19,02 - 03,"29,81","29,66","29,66","29,66","29,66","29,66","29,66","29,66","29,66","29,66","29,66","29,66","29,66","29,97","29,66","29,66","29,66"
22-05-19,03 - 04,"29,09","29,00","29,00","29,00","29,00","29,00","29,00","29,00","29,00","29,00","29,00","29,00","29,00","29,93","29,00","29,00","29,00"
22-05-19,04 - 05,"29,76","29,61","29,61","29,61","29,61","29,61","29,61","29,61","29,61","29,61","29,61","29,61","29,61","29,97","29,61","29,61","29,61"
22-05-19,05 - 06,"35,20","35,10","35,10","35,10","35,10","35,10","33,09","33,09","35,10","35,10","35,10","35,10","35,10","35,10","35,10","35,10","35,10"
22-05-19,06 - 07,"40,09","39,78","39,78","39,78","39,78","53,51","37,60","39,78","39,78","39,78","39,78","39,78","39,78","39,78","53,51","199,97","199,97"
22-05-19,07 - 08,"42,45","42,41","42,41","42,41","46,60","199,91","46,60","46,60","42,41","42,41","42,41","40,48","40,48","40,48","199,91","199,92","199,92"
22-05-19,08 - 09,"43,27","42,89","42,89","42,89","50,35","121,03","50,35","50,35","42,89","42,89","42,89","40,64","40,64","40,64","121,03","121,03","121,03"
22-05-19,09 - 10,"43,51","42,98","42,98","42,98","48,37","118,97","48,37","48,37","42,98","42,98","42,98","40,63","40,63","40,63","118,97","118,97","118,97"
22-05-19,10 - 11,"42,80","42,81","42,81","42,81","45,77","95,86","45,77","45,77","42,81","42,81","42,81","40,63","40,63","40,63","95,86","95,86","95,86"
22-05-19,11 - 12,"42,37","42,41","42,41","42,41","42,41","79,65","42,41","42,41","42,41","42,41","42,41","40,55","40,55","40,55","79,65","79,65","79,65"
22-05-19,12 - 13,"41,37","41,12","41,12","41,12","41,12","78,86","40,99","41,12","41,12","41,12","41,12","40,50","40,50","40,50","78,86","78,86","78,86"
22-05-19,13 - 14,"40,78","40,44","40,44","40,44","40,44","84,85","38,65","40,44","40,44","40,44","40,44","40,43","40,43","40,43","84,85","84,85","84,85"
22-05-19,14 - 15,"39,92","39,86","39,86","39,86","39,86","39,93","38,81","39,86","39,86","39,86","39,86","39,86","39,86","39,86","39,93","63,64","63,64"
22-05-19,15 - 16,"38,64","38,65","38,65","38,65","38,65","38,65","36,43","38,65","38,65","38,65","38,65","38,65","38,65","38,65","38,65","63,68","63,68"
22-05-19,16 - 17,"38,69","38,69","38,69","38,69","38,69","38,69","35,71","38,69","38,69","38,69","38,69","38,69","38,69","38,69","38,69","58,72","58,72"
22-05-19,17 - 18,"40,03","40,03","40,03","40,03","40,03","40,03","39,00","40,03","40,03","40,03","40,03","40,03","40,03","40,03","40,03","58,72","58,72"
22-05-19,18 - 19,"41,28","41,78","41,78","41,78","41,82","43,35","42,85","41,82","41,78","41,78","41,78","40,03","40,03","40,03","43,35","46,79","46,79"
22-05-19,19 - 20,"41,81","42,31","42,31","42,31","46,79","42,31","47,47","47,47","42,31","42,31","42,31","40,04","40,04","40,04","42,31","46,79","46,79"
22-05-19,20 - 21,"41,42","41,75","41,75","41,75","47,81","41,75","47,81","47,81","41,75","41,75","41,75","40,01","40,01","40,01","41,75","61,51","61,51"
22-05-19,21 - 22,"41,15","41,53","41,53","41,53","46,99","41,53","48,14","48,14","41,53","41,53","41,53","39,93","39,93","39,93","41,53","57,68","57,68"
22-05-19,22 - 23,"40,61","40,78","40,78","40,78","47,29","40,78","48,45","48,45","40,78","40,78","40,78","39,45","39,45","39,45","40,78","55,66","55,66"
22-05-19,23 - 00,"38,89","38,62","38,62","38,62","38,62","38,62","41,16","41,16","38,62","39,85","38,62","38,62","38,62","38,62","38,62","38,62","38,62"
23-05-19,00 - 01,"34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94","34,94"
23-05-19,01 - 02,"32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52","32,52"
23-05-19,02 - 03,"31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59"
23-05-19,03 - 04,"31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08","31,08"
23-05-19,04 - 05,"31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74","31,74"
23-05-19,05 - 06,"35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72","35,72"
23-05-19,06 - 07,"40,20","40,56","40,56","40,56","40,56","40,80","40,80","40,80","40,56","40,56","40,56","38,65","38,65","38,65","40,80","48,08","48,08"
23-05-19,07 - 08,"41,92","42,34","42,34","42,34","46,77","58,40","46,77","46,77","42,34","42,34","42,34","39,32","39,32","39,32","58,40","58,40","58,40"
23-05-19,08 - 09,"42,20","42,49","42,49","42,49","47,06","63,66","47,06","47,06","42,49","42,49","42,49","40,06","40,06","40,06","63,66","63,66","63,66"
23-05-19,09 - 10,"40,89","40,86","40,86","40,86","40,86","66,35","40,86","40,86","40,86","40,86","40,86","40,01","40,01","40,01","66,35","66,35","66,35"
23-05-19,10 - 11,"39,49","39,06","39,06","39,06","39,06","65,01","35,85","39,06","39,06","39,06","39,06","39,06","39,06","39,06","65,01","65,01","65,01"
23-05-19,11 - 12,"39,06","38,63","38,63","38,63","38,63","63,85","35,60","38,63","38,63","38,63","38,63","38,63","38,63","38,63","63,85","63,85","63,85"
23-05-19,12 - 13,"38,67","38,22","38,22","38,22","38,22","66,10","38,22","38,22","38,22","38,22","38,22","38,22","38,22","38,22","66,10","66,10","66,10"
23-05-19,13 - 14,"38,64","38,17","38,17","38,17","38,17","63,49","37,97","38,17","38,17","38,17","38,17","38,17","38,17","38,17","63,49","63,49","63,49"
23-05-19,14 - 15,"39,02","38,76","38,76","38,76","38,76","48,53","35,55","38,76","38,76","38,76","38,76","38,76","38,76","38,76","48,53","54,05","54,05"
23-05-19,15 - 16,"39,02","39,01","39,01","39,01","39,01","39,01","36,76","39,01","39,01","39,01","39,01","39,01","39,01","39,01","39,01","48,07","48,07"
23-05-19,16 - 17,"39,20","39,23","39,23","39,23","39,23","39,23","37,57","39,23","39,23","39,23","39,23","39,23","39,23","39,23","39,23","48,01","48,01"
23-05-19,17 - 18,"40,95","41,26","41,26","41,26","42,00","48,08","42,00","42,00","41,26","41,26","41,26","39,41","39,41","39,41","48,08","48,08","48,08"
23-05-19,18 - 19,"41,58","41,98","41,98","41,98","48,55","58,54","48,55","48,55","41,98","41,98","41,98","39,38","39,38","39,38","58,54","58,54","58,54"
23-05-19,19 - 20,"41,78","42,14","42,14","42,14","52,38","59,60","52,38","52,38","42,14","42,14","42,14","39,43","39,43","39,43","59,60","59,60","59,60"
23-05-19,20 - 21,"41,37","41,57","41,57","41,57","54,04","41,57","54,04","54,04","41,57","41,57","41,57","39,54","39,54","39,54","41,57","59,40","59,40"
23-05-19,21 - 22,"41,49","41,89","41,89","41,89","50,82","41,89","50,82","50,82","41,89","41,89","41,89","39,42","39,42","39,42","41,89","50,82","50,82"
23-05-19,22 - 23,"40,96","41,31","41,31","41,31","48,23","41,31","48,23","48,23","41,31","41,31","41,31","39,29","39,29","39,29","41,31","48,23","48,23"
23-05-19,23 - 00,"40,10","40,29","40,29","40,29","44,19","40,29","44,19","44,19","40,29","40,29","40,29","39,01","39,01","39,01","40,29","44,19","44,19"
24-05-19,00 - 01,"37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54","37,54"
24-05-19,01 - 02,"35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14","35,14"
24-05-19,02 - 03,"34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28","34,28"
24-05-19,03 - 04,"34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10","34,10"
24-05-19,04 - 05,"33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95","33,95"
24-05-19,05 - 06,"36,02","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99","35,99"
24-05-19,06 - 07,"39,79","39,71","39,71","39,71","43,71","52,09","39,71","43,71","39,71","39,71","39,71","39,71","39,71","39,71","52,09","52,09","52,09"
24-05-19,07 - 08,"42,50","43,17","43,17","43,17","49,90","63,55","43,17","49,90","43,17","43,17","43,17","40,14","40,14","40,14","63,55","63,55","63,55"
24-05-19,08 - 09,"43,08","43,67","43,67","43,67","50,95","73,45","43,67","50,95","43,67","43,67","43,67","40,43","40,43","40,43","73,45","73,45","73,45"
24-05-19,09 - 10,"42,84","43,33","43,33","43,33","45,94","77,36","45,04","45,94","43,33","43,33","43,33","40,46","40,46","40,46","77,36","77,36","77,36"
24-05-19,10 - 11,"42,05","42,38","42,38","42,38","43,78","76,53","43,78","43,78","42,38","42,38","42,38","40,45","40,45","40,45","76,53","76,53","76,53"
