,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
08-01-20,01 - 02,"19,37","4,96","4,96","4,96","4,96","4,96","4,96","4,96","24,82","24,82","24,82","18,63","18,63","18,63","4,96","4,96","4,96"
08-01-20,02 - 03,"5,08","0,10","0,10","0,10","0,10","0,10","0,10","0,10","22,50","22,50","22,50","16,92","16,92","16,92","0,10","0,10","0,10"
08-01-20,03 - 04,"4,90","0,11","0,11","0,11","0,11","0,11","0,11","0,11","20,42","20,42","20,42","15,52","15,52","15,52","0,11","0,11","0,11"
08-01-20,04 - 05,"6,74","1,75","1,75","1,75","1,75","1,75","1,75","1,75","20,01","20,01","20,01","15,52","15,52","15,52","1,75","1,75","1,75"
08-01-20,05 - 06,"21,06","20,74","20,74","20,74","20,74","20,74","20,74","20,74","23,00","23,00","23,00","20,74","20,74","20,74","22,03","22,03","22,03"
08-01-20,06 - 07,"25,87","25,57","25,57","25,57","25,57","25,57","25,57","25,57","26,20","26,20","26,20","25,57","25,57","25,57","25,57","25,57","25,57"
08-01-20,07 - 08,"26,96","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99"
08-01-20,08 - 09,"27,27","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34","27,34"
08-01-20,09 - 10,"27,46","27,24","27,24","27,24","27,24","27,24","27,92","27,92","27,92","27,92","27,92","27,24","27,24","27,24","27,24","27,24","27,24"
08-01-20,10 - 11,"27,59","27,25","27,25","27,25","27,25","27,25","28,03","28,03","28,03","28,03","28,03","27,25","27,25","27,25","27,25","27,25","27,25"
08-01-20,11 - 12,"27,60","27,27","27,27","27,27","27,27","27,27","28,02","28,02","28,02","28,02","28,02","27,27","27,27","27,27","27,27","27,27","27,27"
08-01-20,12 - 13,"27,60","27,29","27,29","27,29","27,29","27,29","28,00","28,00","28,00","28,00","28,00","27,29","27,29","27,29","27,29","27,29","27,29"
08-01-20,13 - 14,"27,63","27,38","27,38","27,38","27,38","27,38","27,98","27,98","27,98","27,98","27,98","27,38","27,38","27,38","27,38","27,38","27,38"
08-01-20,14 - 15,"27,88","27,65","27,65","27,65","27,65","27,65","28,06","28,06","28,06","28,06","28,06","27,65","27,65","27,65","27,65","27,65","27,65"
08-01-20,15 - 16,"28,13","27,85","27,85","28,44","28,44","28,44","28,44","28,44","28,44","28,44","28,44","27,85","27,85","27,85","28,44","28,44","28,44"
08-01-20,16 - 17,"28,55","27,82","27,82","28,88","28,88","28,88","28,88","28,88","28,88","28,88","28,88","27,82","27,82","27,82","28,88","28,88","28,88"
08-01-20,17 - 18,"28,71","27,62","27,62","29,02","34,05","29,02","39,07","39,07","29,02","29,02","29,02","27,62","27,62","27,62","34,05","34,05","34,05"
08-01-20,18 - 19,"28,68","27,63","27,63","28,95","46,71","28,95","42,94","46,71","28,95","28,95","28,95","27,63","27,63","27,63","46,71","46,71","46,71"
08-01-20,19 - 20,"28,45","27,64","27,64","28,72","36,12","28,72","36,12","36,12","28,72","28,72","28,72","27,64","27,64","27,64","36,12","36,12","36,12"
08-01-20,20 - 21,"28,06","27,33","27,33","27,33","29,03","27,33","29,03","29,03","28,60","28,60","28,60","27,33","27,33","27,33","29,03","29,03","29,03"
08-01-20,21 - 22,"27,76","27,06","27,06","27,06","27,06","27,06","29,75","29,75","28,51","28,51","28,51","27,06","27,06","27,06","27,06","27,06","27,06"
08-01-20,22 - 23,"27,10","26,27","26,27","26,27","26,27","26,27","29,88","29,88","28,17","28,17","28,17","26,27","26,27","26,27","26,27","26,27","26,27"
08-01-20,23 - 00,"26,46","24,29","24,29","24,29","24,29","24,29","27,93","27,93","27,93","27,93","27,93","24,29","24,29","24,29","24,29","24,29","24,29"
09-01-20,00 - 01,"23,65","21,42","21,42","21,42","21,42","21,42","25,21","25,21","25,21","25,21","25,21","21,42","21,42","21,42","21,42","21,42","21,42"
09-01-20,01 - 02,"23,53","20,56","20,56","20,56","20,56","20,56","25,34","25,34","25,34","25,34","25,34","20,56","20,56","20,56","20,56","20,56","20,56"
09-01-20,02 - 03,"23,61","19,98","19,98","19,98","19,98","19,98","27,74","27,74","25,65","25,65","25,65","19,98","19,98","19,98","19,98","19,98","19,98"
09-01-20,03 - 04,"23,95","21,08","21,08","21,08","21,08","21,08","32,11","32,11","25,72","25,72","25,72","21,08","21,08","21,08","21,08","21,08","21,08"
09-01-20,04 - 05,"24,89","23,33","23,33","23,33","23,33","23,33","29,00","29,00","25,93","25,93","25,93","23,33","23,33","23,33","23,33","23,33","23,33"
09-01-20,05 - 06,"26,16","26,24","26,24","26,24","26,24","26,24","28,10","28,10","26,24","26,24","26,24","24,89","24,89","24,89","26,24","26,24","26,24"
09-01-20,06 - 07,"26,48","26,53","26,53","26,60","36,17","26,60","36,17","36,17","26,60","26,60","26,60","25,87","25,87","25,87","36,17","36,17","36,17"
09-01-20,07 - 08,"27,35","26,14","26,14","27,70","45,74","27,70","46,50","46,50","27,70","27,70","27,70","26,14","26,14","26,14","45,74","45,74","45,74"
09-01-20,08 - 09,"27,86","26,36","26,36","28,25","46,76","28,25","47,85","47,85","28,25","28,25","28,25","26,36","26,36","26,36","46,76","46,76","46,76"
09-01-20,09 - 10,"27,83","26,54","26,54","28,31","44,59","28,31","45,68","45,68","28,31","28,31","28,31","26,54","26,54","26,54","44,59","44,59","44,59"
09-01-20,10 - 11,"27,92","26,64","26,64","28,40","42,56","28,40","43,61","43,61","28,40","28,40","28,40","26,64","26,64","26,64","42,56","42,56","42,56"
09-01-20,11 - 12,"27,92","26,71","26,71","28,37","39,04","28,37","40,00","40,00","28,37","28,37","28,37","26,71","26,71","26,71","39,04","39,04","39,04"
09-01-20,12 - 13,"27,93","26,90","26,90","28,29","36,17","28,29","36,17","36,17","28,29","28,29","28,29","26,90","26,90","26,90","36,17","36,17","36,17"
09-01-20,13 - 14,"27,92","26,96","26,96","28,37","32,64","28,37","32,64","32,64","28,37","28,37","28,37","26,96","26,96","26,96","32,64","32,64","32,64"
09-01-20,14 - 15,"28,08","27,13","27,13","30,90","31,43","30,90","31,43","31,43","28,50","28,50","28,50","27,13","27,13","27,13","31,43","31,43","31,43"
09-01-20,15 - 16,"28,28","27,27","27,27","31,10","31,10","31,10","31,10","31,10","28,76","28,76","28,76","27,27","27,27","27,27","31,10","31,10","31,10"
09-01-20,16 - 17,"28,44","27,35","27,35","32,59","32,59","32,59","32,59","32,59","28,98","28,98","28,98","27,35","27,35","27,08","44,74","44,74","44,74"
09-01-20,17 - 18,"28,69","27,33","27,33","42,85","42,85","42,85","42,85","42,85","28,91","28,91","28,91","27,33","27,33","26,95","42,85","42,85","42,85"
09-01-20,18 - 19,"28,58","27,35","27,35","40,72","40,72","40,72","40,72","40,72","28,71","28,71","28,71","27,35","27,35","26,91","40,72","40,72","40,72"
09-01-20,19 - 20,"27,95","27,38","27,38","28,33","28,33","28,33","28,33","28,33","28,33","28,33","28,33","27,38","27,38","26,89","28,33","28,33","28,33"
09-01-20,20 - 21,"27,54","27,37","27,37","27,64","27,64","27,64","27,64","27,64","27,64","27,64","27,64","27,37","27,37","26,83","27,64","27,64","27,64"
09-01-20,21 - 22,"27,50","27,55","27,55","27,55","27,55","27,55","27,55","27,55","27,55","27,55","27,55","27,55","27,55","26,71","27,55","27,55","27,55"
09-01-20,22 - 23,"26,86","26,90","26,90","26,90","26,90","26,90","26,90","26,90","26,90","26,90","26,90","26,90","26,90","26,57","26,90","26,90","26,90"
09-01-20,23 - 00,"26,40","26,41","26,41","26,41","26,41","26,41","26,41","26,41","26,41","26,41","26,41","26,41","26,41","26,39","26,41","26,41","26,41"
10-01-20,00 - 01,"26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07","26,07"
10-01-20,01 - 02,"25,98","25,95","25,95","25,95","25,95","25,95","26,01","26,01","26,01","26,01","26,01","25,95","25,95","25,95","25,95","25,95","25,95"
10-01-20,02 - 03,"25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81","25,81"
10-01-20,03 - 04,"25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89","25,89"
10-01-20,04 - 05,"26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20","26,20"
10-01-20,05 - 06,"26,95","26,95","26,95","26,95","26,95","27,46","26,95","26,95","26,95","26,95","26,95","26,95","26,95","26,95","27,46","27,46","27,46"
10-01-20,06 - 07,"27,94","26,46","26,46","28,25","28,25","42,00","28,95","28,95","28,25","28,25","28,25","26,46","26,46","26,46","42,00","42,00","42,00"
10-01-20,07 - 08,"28,71","26,27","26,27","43,29","43,29","44,56","43,29","43,29","29,49","29,49","29,49","26,27","26,27","26,27","44,56","44,56","44,56"
10-01-20,08 - 09,"29,66","26,42","26,42","47,40","47,40","47,40","47,40","47,40","29,87","29,87","29,87","26,42","26,42","26,42","47,40","47,40","47,40"
10-01-20,09 - 10,"28,98","26,45","26,45","40,63","40,63","43,78","40,63","40,63","29,79","29,79","29,79","26,45","26,45","26,45","43,78","43,78","43,78"
10-01-20,10 - 11,"28,72","26,44","26,44","36,26","36,26","39,04","36,26","36,26","29,68","29,68","29,68","26,44","26,44","26,44","39,04","39,04","39,04"
10-01-20,11 - 12,"28,37","26,45","26,45","32,05","32,05","36,14","32,05","32,05","29,47","29,47","29,47","26,45","26,45","26,45","36,14","36,14","36,14"
10-01-20,12 - 13,"28,00","26,46","26,46","28,64","28,64","37,72","28,64","28,64","28,64","28,64","28,64","26,46","26,46","26,46","44,89","44,89","44,89"
10-01-20,13 - 14,"27,94","26,45","26,45","28,45","28,45","39,01","28,45","28,45","28,45","28,45","28,45","26,45","26,45","26,45","45,98","45,98","45,98"
10-01-20,14 - 15,"27,90","26,43","26,43","28,23","28,23","43,78","28,23","28,23","28,23","28,23","28,23","26,43","26,43","26,43","43,79","43,79","43,79"
10-01-20,15 - 16,"28,16","26,42","26,42","28,85","28,85","45,98","28,85","28,85","28,85","28,85","28,85","26,42","26,42","26,42","45,98","45,98","45,98"
10-01-20,16 - 17,"28,70","26,29","26,29","35,55","35,55","45,60","35,55","35,55","30,09","30,09","29,63","26,29","26,29","26,29","45,60","45,60","45,60"
10-01-20,17 - 18,"28,81","26,14","26,14","43,92","43,92","44,54","43,92","43,92","29,89","29,89","29,63","26,14","26,14","26,14","44,54","44,54","44,54"
10-01-20,18 - 19,"28,80","26,57","26,57","45,61","45,61","46,72","45,61","45,61","29,49","29,49","29,49","26,57","26,57","26,57","46,72","46,72","46,72"
10-01-20,19 - 20,"27,91","26,50","26,50","30,01","30,01","30,01","30,01","30,01","29,10","29,10","29,10","26,50","26,50","26,50","30,01","30,01","30,01"
10-01-20,20 - 21,"27,12","26,46","26,46","27,60","27,60","27,60","27,60","27,60","27,60","27,60","27,60","26,46","26,46","26,46","27,60","27,60","27,60"
10-01-20,21 - 22,"26,98","26,65","26,65","27,05","27,05","27,05","35,58","35,58","27,05","27,05","27,05","26,65","26,65","26,65","27,05","27,05","27,05"
10-01-20,22 - 23,"26,46","26,42","26,42","26,42","26,42","26,42","36,34","36,34","26,42","26,42","26,42","26,42","26,42","26,42","26,42","26,42","26,42"
10-01-20,23 - 00,"26,00","25,88","25,88","25,88","25,88","25,88","26,07","26,07","26,07","26,07","26,07","25,88","25,88","25,88","25,88","25,88","25,88"
11-01-20,00 - 01,"26,53","26,53","26,53","26,53","26,53","26,53","35,01","35,01","26,53","26,53","26,53","26,53","26,53","26,53","26,53","26,53","26,53"
11-01-20,01 - 02,"26,23","26,02","26,02","26,02","26,02","26,02","34,00","34,00","26,30","26,30","26,30","26,02","26,02","26,02","26,02","26,02","26,02"
11-01-20,02 - 03,"26,01","25,82","25,82","25,82","25,82","25,82","26,15","26,15","26,15","26,15","26,15","25,82","25,82","25,82","25,82","25,82","25,82"
11-01-20,03 - 04,"25,65","25,61","25,61","25,61","25,61","25,61","25,75","25,75","25,75","25,75","25,75","25,61","25,61","25,61","25,61","25,61","25,61"
11-01-20,04 - 05,"25,40","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41"
11-01-20,05 - 06,"25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32","25,32"
11-01-20,06 - 07,"25,32","25,25","25,25","25,25","25,25","25,25","25,46","25,46","25,46","25,46","25,46","25,25","25,25","25,25","25,25","25,25","25,25"
11-01-20,07 - 08,"25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41","25,41"
11-01-20,08 - 09,"25,68","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67","25,67"
11-01-20,09 - 10,"25,89","25,86","25,86","25,93","25,93","25,93","25,93","25,93","25,93","25,93","25,93","25,86","25,86","25,86","25,93","25,93","25,93"
11-01-20,10 - 11,"25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85","25,85"
11-01-20,11 - 12,"25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54","25,54"
11-01-20,12 - 13,"25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19","25,19"
11-01-20,13 - 14,"25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01","25,01"
11-01-20,14 - 15,"24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87","24,87"
11-01-20,15 - 16,"25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17","25,17"
11-01-20,16 - 17,"25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55","25,55"
11-01-20,17 - 18,"25,66","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65","25,65"
11-01-20,18 - 19,"25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42","25,42"
11-01-20,19 - 20,"24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78","24,78"
11-01-20,20 - 21,"24,13","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11","24,11"
11-01-20,21 - 22,"23,50","23,16","23,16","23,16","23,16","23,16","23,16","23,16","23,80","23,80","23,80","23,16","23,16","23,16","23,16","23,16","23,16"
11-01-20,22 - 23,"22,53","21,33","21,33","21,33","21,33","21,33","21,33","21,33","23,47","23,47","23,47","21,33","21,33","21,33","21,33","21,33","21,33"
11-01-20,23 - 00,"20,71","19,31","19,31","19,31","19,31","19,31","19,31","19,31","23,38","23,38","23,38","19,31","19,31","19,31","19,31","19,31","19,31"
12-01-20,00 - 01,"21,75","20,11","20,11","20,11","20,11","20,11","20,11","20,11","23,42","23,42","23,42","20,11","20,11","20,11","20,11","20,11","20,11"
12-01-20,01 - 02,"20,79","19,37","19,37","19,37","19,37","19,37","19,37","19,37","23,03","23,03","23,03","19,37","19,37","19,37","19,37","19,37","19,37"
12-01-20,02 - 03,"20,48","18,36","18,36","18,36","18,36","18,36","18,36","18,36","23,37","23,37","23,37","18,36","18,36","18,36","18,36","18,36","18,36"
12-01-20,03 - 04,"20,32","18,34","18,34","18,34","18,34","18,34","18,34","18,34","22,99","22,99","22,99","18,34","18,34","18,34","18,34","18,34","18,34"
12-01-20,04 - 05,"19,99","18,16","18,16","18,16","18,16","18,16","18,16","18,16","22,56","22,56","22,56","18,17","18,17","18,17","18,16","18,16","18,16"
12-01-20,05 - 06,"20,33","18,66","18,66","18,66","18,66","18,66","18,66","18,66","22,82","22,82","22,82","18,66","18,66","18,66","18,66","18,66","18,66"
12-01-20,06 - 07,"20,33","17,39","17,39","17,39","17,39","17,39","17,39","17,39","23,72","23,72","23,72","17,99","17,99","17,99","17,39","17,39","17,39"
12-01-20,07 - 08,"21,09","18,22","18,22","18,22","18,22","18,22","18,22","18,22","23,98","23,98","23,98","18,22","18,22","18,22","18,22","18,22","18,22"
12-01-20,08 - 09,"23,52","22,10","22,10","22,10","22,10","22,10","22,10","22,10","24,27","24,27","24,27","22,10","22,10","22,10","22,10","22,10","22,10"
12-01-20,09 - 10,"24,30","23,93","23,93","23,93","23,93","23,93","23,93","23,93","24,75","24,75","24,75","23,93","23,93","23,93","23,93","23,93","23,93"
12-01-20,10 - 11,"24,67","24,23","24,23","24,23","24,23","24,23","24,23","24,23","24,97","24,97","24,97","24,23","24,23","24,23","24,23","24,23","24,23"
12-01-20,11 - 12,"24,97","24,84","24,84","24,84","24,84","24,84","24,84","24,84","25,02","25,02","25,02","24,84","24,84","24,84","24,84","24,84","24,84"
12-01-20,12 - 13,"24,84","24,45","24,45","24,45","24,45","24,45","24,45","24,45","25,03","25,03","25,03","24,45","24,45","24,45","24,45","24,45","24,45"
12-01-20,13 - 14,"24,79","24,41","24,41","24,41","24,41","24,41","24,41","24,41","24,96","24,96","24,96","24,41","24,41","24,41","24,41","24,41","24,41"
12-01-20,14 - 15,"24,99","24,94","24,94","24,94","24,94","24,94","24,94","24,94","24,97","24,97","24,97","24,94","24,94","24,94","24,94","24,94","24,94"
12-01-20,15 - 16,"25,30","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27","25,27"
12-01-20,16 - 17,"25,71","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69","25,69"
12-01-20,17 - 18,"26,52","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50","26,50"
12-01-20,18 - 19,"26,71","26,67","26,67","26,67","26,67","26,67","26,68","26,68","26,67","26,67","26,67","26,67","26,67","26,67","29,72","29,72","29,72"
12-01-20,19 - 20,"26,19","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16","26,16"
12-01-20,20 - 21,"25,64","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62","25,62"
12-01-20,21 - 22,"25,55","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53","25,53"
12-01-20,22 - 23,"25,50","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48","25,48"
12-01-20,23 - 00,"24,71","24,27","24,27","24,27","24,27","24,27","24,94","24,94","24,94","24,94","24,94","24,27","24,27","24,27","24,27","24,27","24,27"
13-01-20,00 - 01,"23,87","22,52","22,52","22,52","22,52","22,52","21,82","22,52","24,92","24,92","24,92","22,52","22,52","22,52","22,52","22,52","22,52"
13-01-20,01 - 02,"24,21","23,91","23,91","23,91","23,91","23,91","23,98","23,98","24,54","24,54","24,54","23,91","23,91","23,91","23,91","23,91","23,91"
13-01-20,02 - 03,"24,32","23,96","23,96","23,96","23,96","23,96","25,23","25,23","24,66","24,66","24,66","23,96","23,96","23,96","23,96","23,96","23,96"
