;sourceId;referenceTime;elementId;value;unit;timeOffset
326;SN41005:0;2018-01-03 06:20:00;air_temperature;2.4;degC;PT0H
327;SN41005:0;2018-01-03 06:30:00;air_temperature;2.3;degC;PT0H
328;SN41005:0;2018-01-03 06:40:00;air_temperature;2.2;degC;PT0H
329;SN41005:0;2018-01-03 06:50:00;air_temperature;2.1;degC;PT0H
330;SN41005:0;2018-01-03 07:00:00;air_temperature;2.2;degC;PT0H
331;SN41005:0;2018-01-03 07:10:00;air_temperature;2.2;degC;PT0H
332;SN41005:0;2018-01-03 07:20:00;air_temperature;2.3;degC;PT0H
333;SN41005:0;2018-01-03 07:30:00;air_temperature;2.3;degC;PT0H
334;SN41005:0;2018-01-03 07:40:00;air_temperature;2.3;degC;PT0H
335;SN41005:0;2018-01-03 07:50:00;air_temperature;2.3;degC;PT0H
336;SN41005:0;2018-01-03 08:00:00;air_temperature;2.4;degC;PT0H
337;SN41005:0;2018-01-03 08:10:00;air_temperature;2.4;degC;PT0H
338;SN41005:0;2018-01-03 08:20:00;air_temperature;2.6;degC;PT0H
339;SN41005:0;2018-01-03 08:30:00;air_temperature;2.6;degC;PT0H
340;SN41005:0;2018-01-03 08:40:00;air_temperature;2.7;degC;PT0H
341;SN41005:0;2018-01-03 08:50:00;air_temperature;2.7;degC;PT0H
342;SN41005:0;2018-01-03 09:00:00;air_temperature;2.7;degC;PT0H
343;SN41005:0;2018-01-03 09:10:00;air_temperature;2.6;degC;PT0H
344;SN41005:0;2018-01-03 09:20:00;air_temperature;2.6;degC;PT0H
345;SN41005:0;2018-01-03 09:30:00;air_temperature;2.6;degC;PT0H
