;sourceId;referenceTime;elementId;value;unit;timeOffset
223;SN40880:0;2018-01-10 07:00:00+00:00;max(air_temperature PT1H);-2.7;degC;PT0H
224;SN40880:0;2018-01-10 08:00:00+00:00;max(air_temperature PT1H);-3.1;degC;PT0H
225;SN40880:0;2018-01-10 09:00:00+00:00;max(air_temperature PT1H);-2.9;degC;PT0H
226;SN40880:0;2018-01-10 10:00:00+00:00;max(air_temperature PT1H);-1.6;degC;PT0H
227;SN40880:0;2018-01-10 11:00:00+00:00;max(air_temperature PT1H);-1.4;degC;PT0H
228;SN40880:0;2018-01-10 12:00:00+00:00;max(air_temperature PT1H);-2.1;degC;PT0H
229;SN40880:0;2018-01-10 13:00:00+00:00;max(air_temperature PT1H);-3.3;degC;PT0H
230;SN40880:0;2018-01-10 14:00:00+00:00;max(air_temperature PT1H);-3.3;degC;PT0H
231;SN40880:0;2018-01-10 15:00:00+00:00;max(air_temperature PT1H);-3.3;degC;PT0H
232;SN40880:0;2018-01-10 16:00:00+00:00;max(air_temperature PT1H);-3.8;degC;PT0H
233;SN40880:0;2018-01-10 17:00:00+00:00;max(air_temperature PT1H);-3.6;degC;PT0H
234;SN40880:0;2018-01-10 18:00:00+00:00;max(air_temperature PT1H);-3.7;degC;PT0H
235;SN40880:0;2018-01-10 19:00:00+00:00;max(air_temperature PT1H);-3.6;degC;PT0H
236;SN40880:0;2018-01-10 20:00:00+00:00;max(air_temperature PT1H);-3.3;degC;PT0H
237;SN40880:0;2018-01-10 21:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
238;SN40880:0;2018-01-10 22:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
239;SN40880:0;2018-01-10 23:00:00+00:00;max(air_temperature PT1H);-4.0;degC;PT0H
240;SN40880:0;2018-01-11 00:00:00+00:00;max(air_temperature PT1H);-3.7;degC;PT0H
241;SN40880:0;2018-01-11 01:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
242;SN40880:0;2018-01-11 02:00:00+00:00;max(air_temperature PT1H);-3.6;degC;PT0H
243;SN40880:0;2018-01-11 03:00:00+00:00;max(air_temperature PT1H);-3.7;degC;PT0H
244;SN40880:0;2018-01-11 04:00:00+00:00;max(air_temperature PT1H);-3.6;degC;PT0H
245;SN40880:0;2018-01-11 05:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
246;SN40880:0;2018-01-11 06:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
247;SN40880:0;2018-01-11 07:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
248;SN40880:0;2018-01-11 08:00:00+00:00;max(air_temperature PT1H);-4.1;degC;PT0H
249;SN40880:0;2018-01-11 09:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
250;SN40880:0;2018-01-11 10:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
251;SN40880:0;2018-01-11 11:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
252;SN40880:0;2018-01-11 12:00:00+00:00;max(air_temperature PT1H);-4.0;degC;PT0H
253;SN40880:0;2018-01-11 13:00:00+00:00;max(air_temperature PT1H);-3.2;degC;PT0H
254;SN40880:0;2018-01-11 14:00:00+00:00;max(air_temperature PT1H);-2.1;degC;PT0H
255;SN40880:0;2018-01-11 15:00:00+00:00;max(air_temperature PT1H);-4.6;degC;PT0H
256;SN40880:0;2018-01-11 16:00:00+00:00;max(air_temperature PT1H);-5.0;degC;PT0H
257;SN40880:0;2018-01-11 17:00:00+00:00;max(air_temperature PT1H);-5.0;degC;PT0H
258;SN40880:0;2018-01-11 18:00:00+00:00;max(air_temperature PT1H);-5.0;degC;PT0H
259;SN40880:0;2018-01-11 19:00:00+00:00;max(air_temperature PT1H);-5.1;degC;PT0H
260;SN40880:0;2018-01-11 20:00:00+00:00;max(air_temperature PT1H);-5.5;degC;PT0H
261;SN40880:0;2018-01-11 21:00:00+00:00;max(air_temperature PT1H);-8.6;degC;PT0H
262;SN40880:0;2018-01-11 22:00:00+00:00;max(air_temperature PT1H);-10.0;degC;PT0H
263;SN40880:0;2018-01-11 23:00:00+00:00;max(air_temperature PT1H);-7.6;degC;PT0H
264;SN40880:0;2018-01-12 00:00:00+00:00;max(air_temperature PT1H);-7.2;degC;PT0H
265;SN40880:0;2018-01-12 01:00:00+00:00;max(air_temperature PT1H);-6.5;degC;PT0H
266;SN40880:0;2018-01-12 02:00:00+00:00;max(air_temperature PT1H);-6.0;degC;PT0H
267;SN40880:0;2018-01-12 03:00:00+00:00;max(air_temperature PT1H);-5.5;degC;PT0H
268;SN40880:0;2018-01-12 04:00:00+00:00;max(air_temperature PT1H);-4.7;degC;PT0H
