,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
333,2018-10-16 22:00:00,99.72462083156799,500,600,9
334,2018-10-16 23:00:00,102.396288995256,500,600,9
335,2018-10-17 00:00:00,96.74709297958259,500,600,9
336,2018-10-17 01:00:00,93.7709976485267,500,600,9
337,2018-10-17 02:00:00,96.74709297958259,500,600,9
338,2018-10-17 03:00:00,93.7709976485267,500,600,9
339,2018-10-17 04:00:00,99.40824915468541,500,600,9
340,2018-10-17 05:00:00,93.7709976485267,500,600,9
341,2018-10-17 06:00:00,90.79647570252928,500,600,9
342,2018-10-17 07:00:00,96.4209520799292,500,600,9
343,2018-10-17 08:00:00,108.37435120913099,500,600,9
344,2018-10-17 09:00:00,135.13326755466298,500,600,9
345,2018-10-17 10:00:00,132.034086507992,500,600,9
346,2018-10-17 11:00:00,129.034879005639,500,600,9
347,2018-10-17 12:00:00,126.142776249772,500,600,9
348,2018-10-17 13:00:00,129.13945950018498,500,600,9
349,2018-10-17 14:00:00,117.038455218787,500,600,9
350,2018-10-17 15:00:00,117.038455218787,500,600,9
351,2018-10-17 16:00:00,117.038455218787,500,600,9
352,2018-10-17 17:00:00,102.04410811017,500,600,9
353,2018-10-17 18:00:00,96.04686356149271,500,600,9
354,2018-10-17 19:00:00,96.18731725128842,500,600,9
355,2018-10-17 20:00:00,102.396288995256,500,600,9
356,2018-10-17 21:00:00,105.385008421502,500,600,9
357,2018-10-17 22:00:00,105.68348972285101,500,600,9
358,2018-10-17 23:00:00,96.74709297958259,500,600,9
359,2018-10-18 00:00:00,96.4209520799292,500,600,9
360,2018-10-18 01:00:00,96.74709297958259,500,600,9
361,2018-10-18 02:00:00,99.72462083156799,500,600,9
362,2018-10-18 03:00:00,96.4209520799292,500,600,9
363,2018-10-18 04:00:00,99.72462083156799,500,600,9
364,2018-10-18 05:00:00,99.72462083156799,500,600,9
365,2018-10-18 06:00:00,90.79647570252928,500,600,9
366,2018-10-18 07:00:00,96.74709297958259,500,600,9
367,2018-10-18 08:00:00,114.35471131527599,500,600,9
368,2018-10-18 09:00:00,135.033329219123,500,600,9
369,2018-10-18 10:00:00,138.032604843928,500,600,9
370,2018-10-18 11:00:00,141.031911282518,500,600,9
371,2018-10-18 12:00:00,135.033329219123,500,600,9
372,2018-10-18 13:00:00,132.034086507992,500,600,9
373,2018-10-18 14:00:00,126.0357092256,500,600,9
374,2018-10-18 15:00:00,129.034879005639,500,600,9
375,2018-10-18 16:00:00,117.076897806527,500,600,9
376,2018-10-18 17:00:00,108.16653826392,500,600,9
377,2018-10-18 18:00:00,102.176318195558,500,600,9
378,2018-10-18 19:00:00,102.176318195558,500,600,9
379,2018-10-18 20:00:00,108.37435120913099,500,600,9
380,2018-10-18 21:00:00,105.385008421502,500,600,9
381,2018-10-18 22:00:00,105.68348972285101,500,600,9
382,2018-10-18 23:00:00,105.68348972285101,500,600,9
383,2018-10-19 00:00:00,102.703456611742,500,600,9
384,2018-10-19 01:00:00,102.703456611742,500,600,9
385,2018-10-19 02:00:00,102.703456611742,500,600,9
386,2018-10-19 03:00:00,103.097041664638,500,600,9
387,2018-10-19 04:00:00,105.68348972285101,500,600,9
388,2018-10-19 05:00:00,102.703456611742,500,600,9
389,2018-10-19 06:00:00,97.1648084442099,500,600,9
390,2018-10-19 07:00:00,105.68348972285101,500,600,9
391,2018-10-19 08:00:00,123.328828746567,500,600,9
