,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
442,2018-01-19 08:00:00,216,1000,1200,1
443,2018-01-19 09:00:00,246,1000,1200,1
444,2018-01-19 10:00:00,282,1000,1200,1
445,2018-01-19 11:00:00,294,1000,1200,1
446,2018-01-19 12:00:00,282,1000,1200,1
447,2018-01-19 13:00:00,282,1000,1200,1
448,2018-01-19 14:00:00,264,1000,1200,1
449,2018-01-19 15:00:00,264,1000,1200,1
450,2018-01-19 16:00:00,228,1000,1200,1
451,2018-01-19 17:00:00,192,1000,1200,1
452,2018-01-19 18:00:00,162,1000,1200,1
453,2018-01-19 19:00:00,168,1000,1200,1
454,2018-01-19 20:00:00,168,1000,1200,1
455,2018-01-19 21:00:00,174,1000,1200,1
456,2018-01-19 22:00:00,168,1000,1200,1
457,2018-01-19 23:00:00,168,1000,1200,1
458,2018-01-20 00:00:00,162,1000,1200,1
459,2018-01-20 01:00:00,162,1000,1200,1
460,2018-01-20 02:00:00,156,1000,1200,1
461,2018-01-20 03:00:00,162,1000,1200,1
462,2018-01-20 04:00:00,156,1000,1200,1
463,2018-01-20 05:00:00,162,1000,1200,1
464,2018-01-20 06:00:00,168,1000,1200,1
465,2018-01-20 07:00:00,174,1000,1200,1
466,2018-01-20 08:00:00,168,1000,1200,1
467,2018-01-20 09:00:00,168,1000,1200,1
468,2018-01-20 10:00:00,174,1000,1200,1
469,2018-01-20 11:00:00,180,1000,1200,1
470,2018-01-20 12:00:00,174,1000,1200,1
471,2018-01-20 13:00:00,186,1000,1200,1
472,2018-01-20 14:00:00,174,1000,1200,1
473,2018-01-20 15:00:00,180,1000,1200,1
474,2018-01-20 16:00:00,174,1000,1200,1
475,2018-01-20 17:00:00,156,1000,1200,1
476,2018-01-20 18:00:00,162,1000,1200,1
477,2018-01-20 19:00:00,162,1000,1200,1
478,2018-01-20 20:00:00,168,1000,1200,1
479,2018-01-20 21:00:00,162,1000,1200,1
480,2018-01-20 22:00:00,162,1000,1200,1
481,2018-01-20 23:00:00,168,1000,1200,1
482,2018-01-21 00:00:00,174,1000,1200,1
483,2018-01-21 01:00:00,174,1000,1200,1
484,2018-01-21 02:00:00,174,1000,1200,1
485,2018-01-21 03:00:00,174,1000,1200,1
486,2018-01-21 04:00:00,174,1000,1200,1
487,2018-01-21 05:00:00,168,1000,1200,1
488,2018-01-21 06:00:00,174,1000,1200,1
489,2018-01-21 07:00:00,174,1000,1200,1
490,2018-01-21 08:00:00,168,1000,1200,1
491,2018-01-21 09:00:00,174,1000,1200,1
492,2018-01-21 10:00:00,174,1000,1200,1
493,2018-01-21 11:00:00,174,1000,1200,1
494,2018-01-21 12:00:00,180,1000,1200,1
495,2018-01-21 13:00:00,174,1000,1200,1
496,2018-01-21 14:00:00,162,1000,1200,1
497,2018-01-21 15:00:00,168,1000,1200,1
498,2018-01-21 16:00:00,168,1000,1200,1
499,2018-01-21 17:00:00,174,1000,1200,1
500,2018-01-21 18:00:00,168,1000,1200,1
501,2018-01-21 19:00:00,174,1000,1200,1
502,2018-01-21 20:00:00,162,1000,1200,1
503,2018-01-21 21:00:00,168,1000,1200,1
504,2018-01-21 22:00:00,162,1000,1200,1
505,2018-01-21 23:00:00,174,1000,1200,1
506,2018-01-22 00:00:00,174,1000,1200,1
507,2018-01-22 01:00:00,162,1000,1200,1
508,2018-01-22 02:00:00,162,1000,1200,1
509,2018-01-22 03:00:00,162,1000,1200,1
510,2018-01-22 04:00:00,162,1000,1200,1
511,2018-01-22 05:00:00,162,1000,1200,1
512,2018-01-22 06:00:00,168,1000,1200,1
513,2018-01-22 07:00:00,192,1000,1200,1
514,2018-01-22 08:00:00,210,1000,1200,1
515,2018-01-22 09:00:00,216,1000,1200,1
516,2018-01-22 10:00:00,240,1000,1200,1
517,2018-01-22 11:00:00,258,1000,1200,1
518,2018-01-22 12:00:00,258,1000,1200,1
519,2018-01-22 13:00:00,252,1000,1200,1
520,2018-01-22 14:00:00,228,1000,1200,1
521,2018-01-22 15:00:00,228,1000,1200,1
522,2018-01-22 16:00:00,216,1000,1200,1
523,2018-01-22 17:00:00,186,1000,1200,1
524,2018-01-22 18:00:00,168,1000,1200,1
525,2018-01-22 19:00:00,168,1000,1200,1
526,2018-01-22 20:00:00,156,1000,1200,1
527,2018-01-22 21:00:00,174,1000,1200,1
528,2018-01-22 22:00:00,162,1000,1200,1
529,2018-01-22 23:00:00,162,1000,1200,1
530,2018-01-23 00:00:00,162,1000,1200,1
531,2018-01-23 01:00:00,156,1000,1200,1
532,2018-01-23 02:00:00,156,1000,1200,1
533,2018-01-23 03:00:00,162,1000,1200,1
534,2018-01-23 04:00:00,150,1000,1200,1
535,2018-01-23 05:00:00,162,1000,1200,1
536,2018-01-23 06:00:00,162,1000,1200,1
537,2018-01-23 07:00:00,192,1000,1200,1
538,2018-01-23 08:00:00,204,1000,1200,1
539,2018-01-23 09:00:00,216,1000,1200,1
540,2018-01-23 10:00:00,222,1000,1200,1
541,2018-01-23 11:00:00,234,1000,1200,1
542,2018-01-23 12:00:00,228,1000,1200,1
543,2018-01-23 13:00:00,228,1000,1200,1
544,2018-01-23 14:00:00,222,1000,1200,1
545,2018-01-23 15:00:00,216,1000,1200,1
546,2018-01-23 16:00:00,204,1000,1200,1
547,2018-01-23 17:00:00,168,1000,1200,1
548,2018-01-23 18:00:00,162,1000,1200,1
549,2018-01-23 19:00:00,162,1000,1200,1
